ID,Title,Created By,Created On,Estimate,Forecast,Forecast,Milestone,Preconditions,Priority,References,Section,Section Depth,Section Description,Steps,Steps Separated,Steps Separated (Expected Result),Steps Separated (Step),Suite,Suite ID,Type,Updated By,Updated On
C32787448,Captions global setting on,Marco Osuna,2/14/2024 11:59 AM,,,48s,,"As a user of the MLB app I want to: have the ability to set default caption behavior for the various media players in the app, as long as captions are available for the video.",2 - Medium Priority,https://baseball.atlassian.net/browse/ALLY-37,MLBAPP/Accessibility Features,1,,,"1. Go to account settings and enable captions toggle.
Expected Result:
Toggle should be enabled.
2. Go to home feed and play a video that has captions.
Expected Result:
Videos should display captions.
3. Go to watch tab and play a video that has captions.
Expected Result:
Videos should display captions on thumbnail and also on full screen mode.
4. Go to news tab and play a video that has captions.
Expected Result:
Videos should display captions on thumbnail and also on full screen mode.
5. Turn off captions inside the video player.
Expected Result:
Captions should be disabled on the thumbnail and full screen mode, user preferences should be changed to turn off captions in all videos (iOS only).","1. Toggle should be enabled.
2. Videos should display captions.
3. Videos should display captions on thumbnail and also on full screen mode.
4. Videos should display captions on thumbnail and also on full screen mode.
5. Captions should be disabled on the thumbnail and full screen mode, user preferences should be changed to turn off captions in all videos (iOS only).","1. Go to account settings and enable captions toggle.
2. Go to home feed and play a video that has captions.
3. Go to watch tab and play a video that has captions.
4. Go to news tab and play a video that has captions.
5. Turn off captions inside the video player.",Master,S579322,Manual,Marco Osuna,2/27/2024 10:08 AM
C32787449,Captions global setting off,Marco Osuna,2/14/2024 12:00 PM,,,43s,,"As a user of the MLB app I want to: have the ability to set default caption behavior for the various media players in the app, as long as captions are available for the video.",2 - Medium Priority,https://baseball.atlassian.net/browse/ALLY-37,MLBAPP/Accessibility Features,1,,,"1. Go to account settings and disable captions toggle.
Expected Result:
Toggle should be disabled.
2. Go to home feed and play a video that has captions.
Expected Result:
Videos should not display captions on thumbnail and also on full screen mode.
3. Go to watch tab and play a video.
Expected Result:
Videos should not display captions on thumbnail and also on full screen mode.
4. Go to news tab and play a video.
Expected Result:
Videos should not display captions on thumbnail and also on full screen mode.
5. Turn on captions inside the video player.
Expected Result:
Captions should be enabled on the thumbnail and full screen mode, also user preferences should be changed to turn on captions in all videos (iOS only).","1. Toggle should be disabled.
2. Videos should not display captions on thumbnail and also on full screen mode.
3. Videos should not display captions on thumbnail and also on full screen mode.
4. Videos should not display captions on thumbnail and also on full screen mode.
5. Captions should be enabled on the thumbnail and full screen mode, also user preferences should be changed to turn on captions in all videos (iOS only).","1. Go to account settings and disable captions toggle.
2. Go to home feed and play a video that has captions.
3. Go to watch tab and play a video.
4. Go to news tab and play a video.
5. Turn on captions inside the video player.",Master,S579322,Manual,Marco Osuna,2/27/2024 10:08 AM
C32787450,mute global setting default state,Marco Osuna,2/14/2024 12:01 PM,,,83s,,"As a user of the MLB app I want to: have the ability to set default mute behavior for the various video players in the app, as long as volume options are available for the video.",2 - Medium Priority,https://baseball.atlassian.net/browse/ALLY-40,MLBAPP/Accessibility Features,1,,,"1. Go to account settings
Expected Result:
Account settings page should be displayed.
2. Validate mute toggle.
Expected Result:
Toggle should disabled as default.
3. Validate toggle can be enabled/disabled.
Expected Result:
Toggle should be functional.
4. Validate toggle state is saved in local storage.
Expected Result:
When user re-opens the app, the preference should be saved.","1. Account settings page should be displayed.
2. Toggle should disabled as default.
3. Toggle should be functional.
4. When user re-opens the app, the preference should be saved.","1. Go to account settings
2. Validate mute toggle.
3. Validate toggle can be enabled/disabled.
4. Validate toggle state is saved in local storage.",Master,S579322,Manual,Marco Osuna,2/14/2024 12:02 PM
C32787451,Mute global setting on,Marco Osuna,2/14/2024 12:02 PM,,,127s,,"As a user of the MLB app I want to: have the ability to set default caption behavior for the various media players in the app, as long as captions are available for the video.",2 - Medium Priority,https://baseball.atlassian.net/browse/ALLY-40,MLBAPP/Accessibility Features,1,,,"1. Go to account settings and enable mute toggle.
Expected Result:
Toggle should be enabled.
2. Go to account settings and enable mute toggle.
Expected Result:
Video should be muted.
3. Go to watch tab and play a video.
Expected Result:
Video should be muted.
4. Go to news tab and play a video.
Expected Result:
Video should be muted.
5. un mute a video.
Expected Result:
video should be not be muted, also user preferences should be changed to un mute all videos (iOS only).","1. Toggle should be enabled.
2. Video should be muted.
3. Video should be muted.
4. Video should be muted.
5. video should be not be muted, also user preferences should be changed to un mute all videos (iOS only).","1. Go to account settings and enable mute toggle.
2. Go to account settings and enable mute toggle.
3. Go to watch tab and play a video.
4. Go to news tab and play a video.
5. un mute a video.",Master,S579322,Manual,Marco Osuna,2/27/2024 10:09 AM
C32787452,Mute global setting off,Marco Osuna,2/14/2024 12:04 PM,,,20s,,"As a user of the MLB app I want to: have the ability to set default caption behavior for the various media players in the app, as long as captions are available for the video.",2 - Medium Priority,https://baseball.atlassian.net/browse/ALLY-40,MLBAPP/Accessibility Features,1,,,"1. Go to account settings and disable mute toggle.
Expected Result:
Toggle should be disabled.
2. Go to home feed and play a video that has captions.
Expected Result:
Video should be not muted.
3. Go to watch tab and play a video.
Expected Result:
Video should be not muted.
4. Go to news tab and play a video.
Expected Result:
Video should be not muted.
5. Mute a video.
Expected Result:
video should be muted, also user preferences should be changed to mute all videos (iOS only).","1. Toggle should be disabled.
2. Video should be not muted.
3. Video should be not muted.
4. Video should be not muted.
5. video should be muted, also user preferences should be changed to mute all videos (iOS only).","1. Go to account settings and disable mute toggle.
2. Go to home feed and play a video that has captions.
3. Go to watch tab and play a video.
4. Go to news tab and play a video.
5. Mute a video.",Master,S579322,Manual,Marco Osuna,2/27/2024 10:09 AM
C32787453,Gesture reduction global setting default state,Marco Osuna,2/14/2024 12:05 PM,,,41s,,"As a user of the MLB app I want to: have the ability to reduce gesture controls by enabling the use of buttons as alternatives when drag and drop (or other gesture) is the only means of interaction. Currently, this will only apply Field Pass (reordering of followed players and teams).",2 - Medium Priority,https://baseball.atlassian.net/browse/ALLY-37,MLBAPP/Accessibility Features,1,,,"1. Go to account settings
Expected Result:
Account settings page should be displayed.
2. Validate captions toggle.
Expected Result:
Should be set as off as default.
3. Validate toggle can be enabled/disabled.
Expected Result:
Toggle should be functional.
4. Validate toggle state is saved in local storage.
Expected Result:
When user re-opens the app, the preference should be saved.","1. Account settings page should be displayed.
2. Should be set as off as default.
3. Toggle should be functional.
4. When user re-opens the app, the preference should be saved.","1. Go to account settings
2. Validate captions toggle.
3. Validate toggle can be enabled/disabled.
4. Validate toggle state is saved in local storage.",Master,S579322,Manual,Marco Osuna,2/14/2024 12:06 PM
C32845495,Gesture reduction functionallity,Marco Osuna,2/27/2024 10:10 AM,,,,,,2 - Medium Priority,,MLBAPP/Accessibility Features,1,,,,,,Master,S579322,Manual,Marco Osuna,2/27/2024 10:10 AM
C32868791,track events,Marco Osuna,2/29/2024 10:39 AM,,"action -> MLB At Bat : Android : Onboarding : New For 2024 : Max Scroll Depth

points -> 4749 (depends on how many pixels the user scrolled)",,,,2 - Medium Priority,MLBAPP-1571,MLBAPP/whats new 2024,1,,"GIVEN that user clicks on next on whats new page
THEN request informing how many pixels where scrolled should be received
",,,,Master,S579322,Manual,Marco Osuna,2/29/2024 10:41 AM
C32868793,UI elements,Marco Osuna,2/29/2024 10:43 AM,,"page should be similar to design:
https://www.figma.com/file/4oVgXsQYNPClf4D5QuRWak/2024-New-Feature-Announcement?type=design&node-id=63-80936&mode=design&t=JF8EgJaTmJweCCig-4Connect your Figma account",,,,2 - Medium Priority,,MLBAPP/whats new 2024,1,,"GIVEN that user is on onboarding flow
AND user is on the last page of this flow
THEN whats new page should be displayed",,,,Master,S579322,Manual,Marco Osuna,2/29/2024 10:44 AM
C32868794,Spanish translations,Marco Osuna,2/29/2024 10:44 AM,,"Sub-Title: Novedades para 2024
Title: Vive el béisbol a tu manera
Sub Text: Explora las nuevas razones por las que la aplicación MLB es tu hogar definitivo para el béisbol en vivo

Title 2: Gameday en vivo en inicio
Sub Text 2: Accede directamente al juego en vivo de tu equipo favorito desde la pestaña de inicio.

Title 3: Nuevos canales de notificaciones
Sub Text 3: Ahora puedes recibir alertas de momentos destacados en tiempo real y alertas de los jugadores que sigues cuando vayan a batear.

Title 4: ¡Comienza las actividades en vivo? automáticamente!
Sub Text 4: Hemos escuchado tus comentarios, seguir el juego de tu equipo favorito en la pantalla de bloqueo ahora es más fácil.

Title 5: MLB App + MLB Play
Sub Text 5: ¡MLB Play ahora forma parte de la aplicación MLB! Juega tus juegos favoritos como ?Beat the Streak? directamente en la aplicación MLB y tendrás la oportunidad de ganar premios en efectivo.

Title 6: Vista dinámica del campo
Sub Text 6: ¡Una nueva forma de ver Gameday! Sigue la acción del juego con las posiciones en tiempo real de los jugadores y todos los batazos",,,,2 - Medium Priority,MLBAPP-1563,MLBAPP/whats new 2024,1,,"GIVEN that user is on whats new page
AND device language is set to Spanish
THEN translations should be as expected",,,,Master,S579322,Manual,Marco Osuna,2/29/2024 10:46 AM
C33161900,Whats new not presented on new user,Marco Osuna,4/29/2024 3:12 PM,,,2366s,,,2 - Medium Priority,MLBAPP-1784,MLBAPP/whats new 2024,1,,"GIVEN that user is on onboarding flow

WHEN user completes the flow

THEN whats new page should not be presented",,,,Master,S579322,Manual,Marco Osuna,4/29/2024 3:13 PM
C33161901,Whats new not presented on existing user,Marco Osuna,4/29/2024 3:12 PM,,,2463s,,,2 - Medium Priority,MLBAPP-1784,MLBAPP/whats new 2024,1,,"GIVEN that user is on onboarding flow

WHEN user completes the flow

THEN whats new page should not be presented",,,,Master,S579322,Manual,Marco Osuna,4/29/2024 3:13 PM
C33161902,Whats new not presented on anonymous user,Marco Osuna,4/29/2024 3:13 PM,,,2482s,,,2 - Medium Priority,MLBAPP-1784,MLBAPP/whats new 2024,1,,"GIVEN that user is on onboarding flow

WHEN user completes the flow

THEN whats new page should not be presented",,,,Master,S579322,Manual,Marco Osuna,4/29/2024 3:13 PM
C32989260,SD team page - Asia TZ,Marco Osuna,3/19/2024 3:42 PM,,,,,Change device date & time to Seoul South Korea,2 - Medium Priority,,MLBAPP/Asia games,0,,"Given a user in Asia on iPad OR large screen iPhone
When I open the Team View for SF Padres
Then the View opens
",,,,Master,S579322,Manual,Marco Osuna,3/19/2024 3:46 PM
C32989261,LAD team page - Asia TZ,Marco Osuna,3/19/2024 3:42 PM,,,,,Change device date & time to Seoul South Korea,2 - Medium Priority,,MLBAPP/Asia games,0,,"Given a user in Asia on iPad OR large screen iPhone
When I open the Team View for LA Dodgers
Then the View opens
",,,,Master,S579322,Manual,Marco Osuna,3/19/2024 3:46 PM
C32989262,Other team page - Asia TZ,Marco Osuna,3/19/2024 3:42 PM,,,,,Change device date & time to Seoul South Korea,2 - Medium Priority,,MLBAPP/Asia games,0,,"Given a user in Asia on iPad OR large screen iPhone
When I open the Team View for any team
Then the View opens
",,,,Master,S579322,Manual,Marco Osuna,3/19/2024 3:46 PM
C32989266,Scores tab - Asia TZ,Marco Osuna,3/19/2024 3:51 PM,,,,,Change device date & time to Seoul South Korea,2 - Medium Priority,,MLBAPP/Asia games,0,,"Given a user in Asia on iPad OR large screen iPhone
When user navigates to Scores page
THEN Scores page should be displayed correctly
AND games should have the correct start time",,,,Master,S579322,Manual,Marco Osuna,3/19/2024 3:59 PM
C32989268,Watch tab - Asia TZ,Marco Osuna,3/19/2024 3:52 PM,,,,,Change device date & time to Seoul South Korea,2 - Medium Priority,,MLBAPP/Asia games,0,,"Given a user in Asia on iPad OR large screen iPhone
When user navigates to watch > games page
THEN games should be displayed correctly
AND games should have the correct start time",,,,Master,S579322,Manual,Marco Osuna,3/19/2024 3:59 PM
C32989263,SD team page - NYC TZ,Marco Osuna,3/19/2024 3:47 PM,,,,,"Change device date & time to NYC US

",2 - Medium Priority,,MLBAPP/Asia games,0,,"Given a user in NYC on iPad OR large screen iPhone
When I open the Team View for SF Padres
Then the View opens",,,,Master,S579322,Manual,Marco Osuna,3/19/2024 4:02 PM
C32989264,LAD team page - NYC TZ,Marco Osuna,3/19/2024 3:47 PM,,,,,Change device date & time to NYC US,2 - Medium Priority,,MLBAPP/Asia games,0,,"Given a user in NYC on iPad OR large screen iPhone
When I open the Team View for LAD
Then the View opens",,,,Master,S579322,Manual,Marco Osuna,3/19/2024 4:02 PM
C32989265,Other team page - NYC TZ,Marco Osuna,3/19/2024 3:47 PM,,,,,Change device date & time to NYC US,2 - Medium Priority,,MLBAPP/Asia games,0,,"Given a user in NYC on iPad OR large screen iPhone
When I open the Team View for any team
Then the View opens",,,,Master,S579322,Manual,Marco Osuna,3/19/2024 4:01 PM
C32989270,Scores tab - NYC TZ,Marco Osuna,3/19/2024 3:53 PM,,,,,Change device date & time to NYC US,2 - Medium Priority,,MLBAPP/Asia games,0,,"Given a user in NYC on iPad OR large screen iPhone
When user navigates to Scores page
THEN Scores page should be displayed correctly
AND games should have the correct start time",,,,Master,S579322,Manual,Marco Osuna,3/19/2024 4:00 PM
C32989272,Watch tab - NYC TZ,Marco Osuna,3/19/2024 3:54 PM,,,,,Change device date & time to NYC US,2 - Medium Priority,,MLBAPP/Asia games,0,,"Given a user in NYC on iPad OR large screen iPhone
When user navigates to watch > games page
THEN games should be displayed correctly
AND games should have the correct start time",,,,Master,S579322,Manual,Marco Osuna,3/19/2024 4:01 PM
C33042241,Account Settings Menu Item,Marco Osuna,4/3/2024 11:15 AM,,,,,,2 - Medium Priority,MLBAPP-1653,MLBAPP/Default View Setting,0,,"GIVEN a user is in account settings

WHEN looking at the list of available options

THEN Default View will be one of the options under the App Preferences header",,,,Master,S579322,Manual,Marco Osuna,4/3/2024 11:15 AM
C33042242,Default View Choices,Marco Osuna,4/3/2024 11:16 AM,,,,,,2 - Medium Priority,MLBAPP-1653,MLBAPP/Default View Setting,0,,"GIVEN a user is in the detailed view of the Default View menu option

WHEN that page loads

THEN the options available for them to choose from will be hardcoded as Off, Home, Scores, Watch, Standings, News

AND if a user?s device is set to Spanish

THEN the options available to them to choose wii translated",,,,Master,S579322,Manual,Marco Osuna,4/3/2024 11:16 AM
C33042243,User Functionality,Marco Osuna,4/3/2024 11:16 AM,,,,,,2 - Medium Priority,MLBAPP-1653,MLBAPP/Default View Setting,0,,"GIVEN a user selects on of these views

THEN a checkmark will display on their current selection

AND when they launch the app

THEN that tab will be the tab that the app opens up to",,,,Master,S579322,Manual,Marco Osuna,4/3/2024 11:17 AM
C33042244,Tab Bar Menu Item Not Available,Marco Osuna,4/3/2024 11:17 AM,,,,,,2 - Medium Priority,MLBAPP-1653,MLBAPP/Default View Setting,0,,"GIVEN one of the default view choices is not one of the bottom 5 menu items (e.g. has been moved to Browse)

THEN when a user opens the app they will be deep linked to that location

AND when they hit the back button the default view that they will land on / will be loaded in the background will be Home",,,,Master,S579322,Manual,Greg Caron,9/13/2024 5:11 PM
C33128480,Analytics,Marco Osuna,4/22/2024 12:27 PM,,"State:
MLB At Bat : Android : DefaultView

Actions:
MLB At Bat : Android : DefaultView : Off click
MLB At Bat : Android : DefaultView : Home click
MLB At Bat : Android : DefaultView : Scores click
MLB At Bat : Android : DefaultView : Watch click
MLB At Bat : Android : DefaultView : Standings click
MLB At Bat : Android : DefaultView : News click
",,,,2 - Medium Priority,,MLBAPP/Default View Setting,0,,"GIVEN that user is in account settings
WHEN tapping on default view
THEN track action item should be triggered

GIVEN that user is in default view page
WHEN tapping on any option
THEN track action item should be triggered",,,,Master,S579322,Manual,Greg Caron,9/13/2024 5:09 PM
C33206269,Readme - Important note for iOS,Greg Caron,5/3/2024 3:36 PM,,,,,"Note: When testing passwordless login on iOS, it is important that the MLB App is installed without being connected through an HTTPS proxy, ex. Charles or the magic link may go to Safari and fail rather than going to the MLB App as expected.",2 - Medium Priority,MLBAPP-1895,MLBAPP/Passwordless Login,0,,,,,,Master,S579322,Manual,Greg Caron,5/3/2024 3:41 PM
C33141995,screens ui validations,Marco Osuna,4/23/2024 1:52 PM,,https://www.figma.com/file/kspK8tEyofe6SSbphWMhZH/Onboarding-Specs?type=design&node-id=5628-21191&mode=design&t=paOlbWDykB3wNMar-0,,,,2 - Medium Priority,MLBAPP-1801,MLBAPP/Passwordless Login,0,,"GIVEN that user is in login flow in onboarding/inside app
WHEN user taps on Login without password or reset password
THEN screens should match spec",,,,Master,S579322,Manual,Marco Osuna,4/23/2024 1:54 PM
C33141996,translations,Marco Osuna,4/23/2024 1:56 PM,,"EN: Login Without Password or Reset Password

ES: Iniciar sesión sin contraseña o restablecer contraseña



EN: By logging in, I understand and agree to be bound by the MLB.com | The Official Site of Major League Baseball  Terms of Use and Privacy Policy

ES: Al iniciar sesión, comprendo y acepto estar sujeto a los Términos de Uso y la Política de Privacidad de MLB.com | The Official Site of Major League Baseball



EN: Error. Please enter your password to log in.

ES: Error. Por favor, ingresa tu contraseña para iniciar sesión.



EN: Error. Authentication Error. Please check email and/or password and try again.

ES: Error. Error de autenticación. Por favor, verifica el correo electrónico y/o la contraseña e inténtalo nuevamente.



EN: Need Help?

ES: ¿Necesitas ayuda?



EN: Forgot Password

ES: Olvidaste la contraseña



EN: Please enter the email address associated with your MLB.com | The Official Site of Major League Baseball  account

ES: Por favor, ingresa la dirección de correo electrónico asociada con tu cuenta de MLB.com | The Official Site of Major League Baseball .



EN: Select from the following options and we will send a verification email to [email address]

ES: Selecciona una de las siguientes opciones y te enviaremos un correo electrónico de verificación a [dirección de correo electrónico].



EN: Send Me an Email to Log In

ES: Enviarme un correo electrónico para iniciar sesión.



EN: Reset My Password

ES: Restablecer mi contraseña.



EN: We sent an email to bobby.baseball@gmail.com with a link to log you in.

ES: Enviamos un correo electrónico a bobby.baseball@gmail.com con un enlace para iniciar sesión.



EN: Open your email app on this device and tap the link to log in.

ES: Abre tu aplicación de correo electrónico en este dispositivo y toca el enlace para iniciar sesión.



EN: Haven?t received an email? Check your spam folder or Send Again

ES: ¿No has recibido un correo electrónico? Revisa tu carpeta de correo no deseado o envía nuevamente.



EN: Check Your Email

ES: Revisa tu correo electrónico.



EN: Thank you. Instructions on resetting your password should appear in your inbox shortly.

ES: Gracias. Las instrucciones para restablecer tu contraseña deberían aparecer en tu bandeja de entrada pronto.",,,,2 - Medium Priority,MLBAPP-1654,MLBAPP/Passwordless Login,0,,"GIVEN that user is on new magic link flow
WHEN user has device in Spanish
THEN translations should be as expected",,,,Master,S579322,Manual,Marco Osuna,4/23/2024 1:57 PM
C33141997,Keychain Available,Marco Osuna,4/23/2024 1:57 PM,,,,,,2 - Medium Priority,MLBAPP-1654,MLBAPP/Passwordless Login,0,,"GIVEN a user?s credentials are stored in the keychain

WHEN on the sign up screen

THEN that option should be presented to the user

AND take them through the onboarding flow if selected",,,,Master,S579322,Manual,Marco Osuna,4/23/2024 1:57 PM
C33141998,Keychain Not Available,Marco Osuna,4/23/2024 1:58 PM,,,,,,2 - Medium Priority,MLBAPP-1654,MLBAPP/Passwordless Login,0,,"GIVEN a user?s credentials are not stored in the keychain

WHEN on the sign up screen

THEN they will be presented with an option to Login with MLB",,,,Master,S579322,Manual,Marco Osuna,4/23/2024 1:58 PM
C33141999,Credential Request,Marco Osuna,4/23/2024 1:58 PM,,,,,,2 - Medium Priority,,MLBAPP/Passwordless Login,0,,"GIVEN a user has selected to login without using any stored credentials

WHEN presented with the next screen

THEN they will be given an option to Login with their traditional email and password",,,,Master,S579322,Manual,Marco Osuna,4/23/2024 1:58 PM
C33142000,Successful Account Verification,Marco Osuna,4/23/2024 1:59 PM,,THEN they will be brought to the onboarding experience,,,"GIVEN a user has successfully entered their email and password
",2 - Medium Priority,MLBAPP-1654,MLBAPP/Passwordless Login,0,,"WHEN pushed to the next screen
",,,,Master,S579322,Manual,Greg Caron,5/14/2025 4:29 PM
C33142011,Forgot Password,Marco Osuna,4/23/2024 1:59 PM,,,,,,2 - Medium Priority,MLBAPP-1654,MLBAPP/Passwordless Login,0,,"GIVEN a user has selected the Forgot Password link

WHEN pushed to the next screen

THEN an email will be prompted to enter their email

AND then will have the option to either login with an email link or reset their password",,,,Master,S579322,Manual,Marco Osuna,4/23/2024 2:00 PM
C33142012,Trigger Magic Link Email on device running MLB App,Marco Osuna,4/23/2024 2:00 PM,,,,,,2 - Medium Priority,MLBAPP-1654,MLBAPP/Passwordless Login,0,,"GIVEN a user has selected to login using the Email link

THEN an email will be sent to their inbox based on the email they entered

AND clicking on that link from email on the device running the MLB App will route users back into the app in an authenticated state",,,,Master,S579322,Manual,Greg Caron,4/26/2024 12:08 PM
C33044274,Magic  link tap from local email - Duplicate?,Marco Osuna,4/5/2024 10:54 AM,,,,,,2 - Medium Priority,MLBAPP-1708,MLBAPP/Passwordless Login,0,,"GIVEN a magic link has been sent to a users inbox
WHEN they tap that link from their inbox (browser or email app) on their device

THEN they will be brought back into the app on the Home tab in an authenticated state",,,,Master,S579322,Manual,Greg Caron,4/26/2024 12:20 PM
C33159195,Reset password on device running MLB App,Greg Caron,4/26/2024 12:07 PM,,,,,,2 - Medium Priority,,MLBAPP/Passwordless Login,0,,,,,,Master,S579322,Manual,Greg Caron,4/26/2024 12:11 PM
C33159192,Magic link tap from another device or local browser,Greg Caron,4/26/2024 11:00 AM,,"THEN <TBD>
Note: currently the behavior is user sees a 404",,,"GIVEN a user who has tapped ""Login Without Password or Reset Password""
AND entered a valid email
AND tapped ""Send me an email to Log in""
AND received an passwordless login email
",2 - Medium Priority,,MLBAPP/Passwordless Login,0,,WHEN they tap the Login button in the email on another device (ex. laptop),,,,Master,S579322,Manual,Greg Caron,4/26/2024 11:57 AM
C33159193,Reset password from another device or local browser,Greg Caron,4/26/2024 11:01 AM,,THEN the user is prompted to reset their password and it is successful,,,"GIVEN a user who has tapped ""Login Without Password or Reset Password""
AND entered a valid email
AND tapped ""Reset my password""
AND received a reset password email


",2 - Medium Priority,,MLBAPP/Passwordless Login,0,,WHEN they tap the Reset Password button in the email on another device (ex. laptop),,,,Master,S579322,Manual,Greg Caron,4/26/2024 6:28 PM
C33159194,"Invalid Email on ""Enter your Email"" screen",Greg Caron,4/26/2024 11:28 AM,,,,,"GIVEN a user on the ""Enter your Email"" page",2 - Medium Priority,,MLBAPP/Passwordless Login,0,,,"1. WHEN an improperly formatted email is entered (ex. no @ and .com)
Expected Result:
THEN the Next button will stay grayed out
2. WHEN a properly formatted but invalid email is entered
AND Next is tapped

Expected Result:
THEN nothing should happen","1. THEN the Next button will stay grayed out
2. THEN nothing should happen","1. WHEN an improperly formatted email is entered (ex. no @ and .com)
2. WHEN a properly formatted but invalid email is entered
AND Next is tapped",Master,S579322,Manual,Greg Caron,4/29/2024 5:01 PM
C33156178,Feature Flag,Greg Caron,4/25/2024 4:28 PM,,,,,GIVEN a user on the MLB APP after a clean install,2 - Medium Priority,MLBAPP-1862,MLBAPP/Passwordless Login,0,,,"1. WHEN Account Settings / Feature Flags / Flags Browser / Operational Flags / onboarding / enableMagicLinkFlow is switched on
Expected Result:
THEN the ?Login Without Password or Reset Password? link will display on the login page

Note: after switching the setting on, the link will immediately show but you must restart the MLB App for it to work
2. WHEN Account Settings / Feature Flags / Flags Browser / Operational Flags / onboarding / enableMagicLinkFlow is switched off
Expected Result:
THEN ""Reset Password"" link will display on the login page","1. THEN the ?Login Without Password or Reset Password? link will display on the login page

Note: after switching the setting on, the link will immediately show but you must restart the MLB App for it to work
2. THEN ""Reset Password"" link will display on the login page","1. WHEN Account Settings / Feature Flags / Flags Browser / Operational Flags / onboarding / enableMagicLinkFlow is switched on
2. WHEN Account Settings / Feature Flags / Flags Browser / Operational Flags / onboarding / enableMagicLinkFlow is switched off",Master,S579322,Manual,Greg Caron,4/26/2024 12:16 PM
C33205796,Send Again Button,Greg Caron,4/30/2024 7:02 PM,,,,,"GIVEN a user has entered a valid email in passwordless flow and tapped the ""Send me an email to Log in"" button",2 - Medium Priority,MLBAPP-1790,MLBAPP/Passwordless Login,0,,,"1. WHEN about a minute has elapsed
Expected Result:
THEN the localized message ""Haven't received an email? Check your email folder or Send Again"" will display below ""Need Help?""
2. WHEN ""Send Again"" is tapped
Expected Result:
THEN the message ""The email was sent again"" displays above ""Need Help""
AND the email is resent","1. THEN the localized message ""Haven't received an email? Check your email folder or Send Again"" will display below ""Need Help?""
2. THEN the message ""The email was sent again"" displays above ""Need Help""
AND the email is resent","1. WHEN about a minute has elapsed
2. WHEN ""Send Again"" is tapped",Master,S579322,Manual,Greg Caron,4/30/2024 7:09 PM
C33464147,Passwordless Verification Screen Copy Update,Marco Osuna,6/5/2024 11:58 AM,,"EN: Select from the following options and we will send a verification email to <email address> if you have an MLB account

ES: Elige de las siguientes opciones y te enviaremos un email de verificación a <email address> si tienes una cuenta de MLB",,,,2 - Medium Priority,,MLBAPP/Passwordless Login,0,,"GIVEN that user is on the choose how to verify page
THEN New text should be displayed",,,,Master,S579322,Manual,Marco Osuna,6/5/2024 11:59 AM
C33464148,Remove Error Message,Marco Osuna,6/5/2024 12:00 PM,,,,,,2 - Medium Priority,,MLBAPP/Passwordless Login,0,,"GIVEN that user enters an unregistered email address in passwordless login
WHEN user taps on send me an email to log in/ reset my password
THEN no error message should be displayed",,,,Master,S579322,Manual,Marco Osuna,6/5/2024 12:01 PM
C33464151,"Analytics - ""Login Without Password or Reset Password"" tap",Marco Osuna,6/5/2024 2:24 PM,,"THEN an analytics call containing the following will be sent:
action MLB At Bat : Android : Account : Login : Forgot Password Click
action.element.index 1
action.element.text ""Login Without Password or Reset Password""",,,GIVEN a user on the Log In page,2 - Medium Priority,"MLBAPP-2573, MLBAPP-2574",MLBAPP/Passwordless Login,0,,"WHEN ""Login Without Password or Reset Password"" is tapped",,,,Master,S579322,Manual,Greg Caron,12/4/2024 3:48 PM
